name:maddy
age:27
gamer:no
type:circle
BEGIN
739.2857055664063,839.1428833007813
726.898193359375,830.679443359375
717.5223388671875,818.9786376953125
700.1646118164063,801.5866088867188
679.7136840820313,781.9536743164063
661.5307006835938,765.3656616210938
644.5671997070313,753.3801879882813
633.0413208007813,746.5746459960938
621.9168090820313,742.3018188476563
609.0560913085938,738.040771484375
595.4257202148438,735.8395385742188
584.8214111328125,734.142822265625
576.102783203125,733.7142944335938
559.2666015625,734.4237060546875
541.147216796875,736.910400390625
526.4202880859375,741.2598266601563
513.2423706054688,745.4767456054688
499.61480712890625,751.4706420898438
482.4585266113281,759.2770385742188
474.3251953125,763.4722290039063
459.31365966796875,773.2461547851563
444.23431396484375,783.9137573242188
432.3987731933594,793.0034790039063
420.7851257324219,803.7605590820313
409.3700866699219,814.718994140625
399.9681091308594,825.6810913085938
395.4505615234375,831.1022338867188
385.3146057128906,844.8228759765625
375.4456481933594,860.8941650390625
368.054931640625,874.7630615234375
360.8755187988281,888.547607421875
354.5860290527344,904.259765625
349.5200500488281,922.4144287109375
347.79144287109375,931.081787109375
345.53570556640625,957.5452880859375
346.2029113769531,986.543212890625
348.5085144042969,1012.2564697265625
351.6512756347656,1030.6265869140625
356.91455078125,1049.3424072265625
365.8670959472656,1071.1685791015625
373.08990478515625,1082.645751953125
394.71563720703125,1108.1026611328125
412.60333251953125,1126.3848876953125
434.0748291015625,1142.2996826171875
449.8406982421875,1154.5869140625
465.17205810546875,1165.603271484375
487.74151611328125,1176.5445556640625
495.4876403808594,1180.7491455078125
518.6475219726563,1190.7314453125
546.789306640625,1198.69189453125
563.4201049804688,1202.5758056640625
583.4105224609375,1202.8985595703125
604.8225708007813,1200.70703125
619.5180053710938,1197.79541015625
626.6566162109375,1195.755615234375
645.030517578125,1187.59716796875
665.0040283203125,1178.2265625
675.6746826171875,1171.6571044921875
684.7871704101563,1165.09619140625
693.6414794921875,1157.2470703125
704.17724609375,1146.275634765625
710.7544555664063,1139.96142578125
720.0523681640625,1129.1639404296875
729.9585571289063,1116.1455078125
737.9937744140625,1101.337646484375
743.1031494140625,1090.1239013671875
747.722412109375,1079.03759765625
752.2559814453125,1068.1571044921875
755.357177734375,1060.71435546875
756.6675415039063,1051.0233154296875
760.6219482421875,1033.477783203125
762.8569946289063,1020.8577880859375
764.2857055664063,1009.9654541015625
764.2857055664063,999.0948486328125
763.3787841796875,988.2183837890625
761.1639404296875,977.5872802734375
759.6194458007813,964.1732177734375
758.2135620117188,953.1392822265625
753.7250366210938,934.0185546875
751.4388427734375,925.572509765625
749.2598266601563,919.2969970703125
746.0070190429688,907.809814453125
743.8397216796875,900.3446044921875
741.6522827148438,893.95849609375
739.42431640625,887.5419921875
737.2003173828125,881.136962890625
733.4293212890625,873.3271484375
729.3090209960938,866.42236328125
END
