name:maddy
age:27
gamer:no
type:light
BEGIN
557.142822265625,608.5714111328125
548.715576171875,619.6090087890625
545.5669555664063,626.5113525390625
540.5361328125,639.1990966796875
533.484130859375,658.7086791992188
527.2117919921875,676.77294921875
518.7801513671875,701.0560913085938
511.423095703125,722.2443237304688
506.55950927734375,736.2515258789063
497.51788330078125,760.95849609375
488.3642883300781,789.5177001953125
478.9135437011719,816.7289428710938
469.74176025390625,844.19140625
460.2784729003906,872.1123046875
450.9486083984375,898.9822998046875
445.9574890136719,912.600830078125
438.99420166015625,934.8365478515625
431.4991760253906,964.18603515625
425.7621765136719,985.3590087890625
421.0060119628906,1000.848388671875
414.8001403808594,1017.825927734375
410.2057189941406,1030.893310546875
407.4871520996094,1038.7227783203125
404.29266357421875,1047.23046875
402.0135803222656,1054.486572265625
402.5806579589844,1062.76318359375
410.18450927734375,1065.4285888671875
415.9528503417969,1063.771240234375
433.4372253417969,1054.054443359375
454.50872802734375,1039.87158203125
475.03704833984375,1026.0609130859375
497.8119812011719,1010.586181640625
520.0367431640625,995.2210693359375
534.8214111328125,985.2857666015625
555.64453125,971.5303955078125
592.3660278320313,949.3114013671875
610.3507080078125,939.2606201171875
624.2603149414063,928.4488525390625
642.0784301757813,916.7342529296875
660.8528442382813,904.7684326171875
672.3214111328125,897.428466796875
678.0115356445313,893.8082275390625
689.4119873046875,886.6234130859375
697.5455932617188,880.999267578125
704.2235717773438,876.7254638671875
713.4925537109375,872.0950927734375
719.3223876953125,870.857177734375
721.4285888671875,876.917724609375
719.5769653320313,882.189697265625
714.0069580078125,897.5706787109375
701.0109252929688,935.431396484375
688.422119140625,967.984130859375
676.922119140625,997.0047607421875
665.5786743164063,1027.4959716796875
652.8538208007813,1061.129638671875
638.3928833007813,1095.0
630.468994140625,1110.8719482421875
611.0543212890625,1151.05126953125
600.4767456054688,1172.51318359375
591.33056640625,1190.0738525390625
580.134521484375,1207.3704833984375
570.4832763671875,1224.957763671875
561.6070556640625,1240.71435546875
558.49658203125,1247.1151123046875
550.3939208984375,1263.5294189453125
541.9618530273438,1278.00390625
535.0851440429688,1287.6624755859375
528.2129516601563,1296.4588623046875
521.9727172851563,1304.64501953125
517.373779296875,1311.267333984375
510.58880615234375,1321.037841796875
506.0118408203125,1327.0858154296875
501.0956115722656,1335.23388671875
END
